,J_psi_1S_E,J_psi_1S_ETA,J_psi_1S_P,J_psi_1S_PHI,J_psi_1S_PT,J_psi_1S_PX,J_psi_1S_PY,J_psi_1S_PZ,muplus_E,muplus_ETA,muplus_P,muplus_PHI,muplus_PT,muplus_PX,muplus_PY,muplus_PZ,muminus_E,muminus_ETA,muminus_P,muminus_PHI,muminus_PT,muminus_PX,muminus_PY,muminus_PZ,nCandidate,totCandidates,EventInSequence
29,9161.020157744442,-1.9150286076716279,8621.682047640124,-1.3214099781759534,2486.6157995355857,613.72,-2409.69,-8255.31,1984.334639622624,-0.678644671823069,1981.5196871593275,-0.9654454785012827,1598.9614570088922,909.89,-1314.83,-1170.36,7164.873598906421,-2.534883122377864,7164.094499439549,-1.836391777222058,1128.7169053841624,-296.27,-1089.14,-7074.62,0,1,30
30,3222.264801936675,-1.7338115926900344,890.0008167411983,-0.9980693649599123,304.85719312491216,165.21,-256.21,-836.16,1739.5538923259176,-0.49218258423212086,1736.3421474179563,0.2534427955863703,1545.3565383108198,1495.99,387.48,-791.68,1482.7142383501446,-0.030084569427326197,1478.9448337243684,-2.6910810052295147,1478.2758033601172,-1330.78,-643.68,-44.48,0,1,31
31,4497.945711599908,2.849053829458286,3261.9973366788636,-0.906521884201221,376.47122665616826,232.09,-296.42,3240.2,1824.6869619488843,0.6549979570746864,1821.6253230837563,0.6324483502315205,1490.337031446243,1202.08,880.97,1047.48,2673.258779468656,1.159521111211055,2671.16993293201,-2.2599103237912836,1525.492645737763,-969.99,-1177.39,2192.72,0,1,32
32,5786.9547577374415,-2.4524754747048285,4888.553606957788,-1.2368380999431732,835.4253279019017,273.84,-789.27,-4816.64,1519.08383386377,-0.7912400988019928,1515.4048973459205,2.4470240216328834,1139.6537239442514,-875.63,729.44,-998.82,4267.868036655567,-1.4456227569680384,4266.559959370078,-0.9229070521844163,1904.6743381743768,1149.48,-1518.71,-3817.82,0,1,33
33,10085.929546164794,-2.141127810002491,9598.702298238028,1.1603256933170643,2225.3858544755785,888.02,2040.53,-9337.17,3238.910880821862,-1.120771672178988,3237.187050897739,0.5396761663700744,1908.0166110650084,1636.84,980.45,-2615.12,6847.0165670316765,-2.3469934663018694,6846.201295448447,2.185798075741347,1297.889045835583,-748.83,1060.08,-6722.05,0,1,34
34,3175.5751263196403,-2.1219527636075433,702.4161038159646,1.5504832301267086,165.9142287448548,3.37,165.88,-682.54,1606.9503489548922,-0.19370925565301994,1603.473022099218,2.7359132885219375,1573.8525230147834,-1446.11,621.11,-306.78,1568.6254786615734,-0.24487234397978613,1565.063002214288,-0.3043094096672126,1519.284905243253,1449.48,-455.23,-375.76,0,1,35
35,6874.075193871537,-1.616615672532176,6136.939039211649,1.0371380368459258,2344.7651002605785,1192.75,2018.73,-5671.34,4317.648444559405,-1.6713541589833758,4316.355453319386,2.007664752099091,1567.486643324274,-663.21,1420.27,-4021.68,2556.404847653487,-0.7681436504536162,2554.2204395274894,0.3119216856512363,1950.0589540062629,1855.96,598.45,-1649.64,0,1,36
36,5371.895914935434,2.086287722375475,4389.348097485548,-2.9697534427403327,1073.3077428678134,-1057.5,-183.53,4256.1,2796.639401211077,1.789786665819302,2794.642776635325,0.2889052279873478,908.0634608880592,870.43,258.71,2643.0,2557.5974934704345,0.7360546591402212,2555.414104837022,-2.917248809054378,1991.2193808819761,-1941.32,-442.98,1601.62,0,1,37
37,3535.7268872043837,-1.6503765087655358,1706.0116121820508,0.26726273318450045,631.7487221989452,609.32,166.84,-1584.73,1638.440767774731,-0.5471269417783299,1635.0304150382035,2.172180436164429,1417.5190413183168,-802.01,1168.82,-814.84,1897.2850479846854,-0.43131033732175456,1894.3407459852622,-0.6173708896337939,1730.8368640053861,1411.33,-1001.97,-769.89,0,1,38
38,8861.17303186209,2.827018733596996,8302.379086779885,2.041183775199785,979.3887136882882,-443.89,873.02,8244.41,5779.770068325059,2.466323457981953,5778.804231958374,-2.0684398452458397,974.178187653573,-465.03,-856.02,5696.1,3081.4021464272155,1.180101101789583,3079.5901507505832,1.5585704274722616,1729.159229365532,21.14,1729.03,2548.31,0,1,39
39,5901.650056763787,-2.3427548702744114,5023.801786744776,-1.3918369047135655,956.3738116447983,170.24,-941.1,-4931.93,900.5105792861348,-0.13483932766166132,894.2905635194861,0.2640767755260552,886.2218640949907,855.5,231.32,-119.86,5001.144967935467,-1.9776016373898344,5000.02872980746,-2.099724693018494,1358.0034508424492,-685.26,-1172.43,-4812.08,0,1,40
40,3106.128083595395,-2.282526392093341,239.04533398499962,-0.1125101299535288,48.27522449455828,47.97,-5.42,-234.12,1589.548529616586,-0.1851540031363343,1586.0330502861534,0.018946383977756352,1559.2298464626695,1558.95,29.54,-290.35,1516.1203676839943,0.03726183069197875,1512.4342226688736,-3.118161665813232,1511.384864619201,-1510.97,-35.41,56.33,0,1,41
41,8825.939422157848,1.7476384366233606,8264.763619342057,-1.7368745403737502,2794.409161737057,-461.96,-2755.96,7778.02,2244.638227734316,0.8266607584529722,2242.1501024686104,-2.5447711285204857,1646.7137553321159,-1362.04,-925.48,1521.7,6581.296837334284,1.8394641964513707,6580.448645016538,-1.113794063315323,2039.795192488697,900.08,-1830.47,6256.32,0,1,42
42,3111.2302378480445,1.6295176983580673,298.10164860329104,-2.318425599937149,112.54559653758115,-76.52,-82.53,276.04,1463.5335325185583,-0.8089071306748361,1459.7145986116602,2.6582080805281034,1084.9681416981791,-960.66,504.27,-976.53,1646.2593829364346,1.0028518823428794,1642.8652606041678,-0.5854728206215157,1062.3541212326518,885.42,-587.05,1253.16,0,1,43
43,4699.061340182739,1.7207566704729431,3534.1602225705615,0.34666422008731557,1225.5035962411534,1152.6,416.38,3314.88,1154.347149650507,0.5316557562865412,1149.5014791204055,-2.8868250155703885,1004.2038092439203,-971.79,-253.08,559.4,3544.71448748785,1.0395099678946422,3543.139442133205,0.30528085408181116,2227.3677460177073,2124.38,669.46,2755.48,0,1,44
44,6641.835791812381,1.6254534332625161,5875.635598418268,-0.6943409380955219,2226.6549847248452,1711.13,-1424.79,5437.38,706.0854024169103,0.09749520176421898,698.1353050089933,-2.5748590208018345,694.8303977230703,-586.2,-373.04,67.85,5532.21339370656,1.4904484894245775,5531.204330170782,-0.4301260931553546,2371.689675568876,2155.66,-988.96,4996.93,0,1,45
45,9504.818310236129,-1.9961158933350869,8986.138331374606,-2.2547840805354538,2397.4946803903445,-1514.95,-1858.2,-8660.41,5199.9168530762345,-1.7801930588278312,5198.843293223984,2.995501019161736,1704.648627312972,-1686.49,248.15,-4911.43,4304.912491980092,-1.3377287893939622,4303.615674313866,-1.4895318706022278,2113.334297289475,171.55,-2106.36,-3748.99,0,1,46
46,3369.3120168515115,-1.7968047229624688,1327.1678367486156,-0.12159276259488778,428.3828778090927,425.22,-51.96,-1256.13,1509.0728634516793,-0.20524989429114154,1505.369461560849,1.5980618021026873,1474.2079336715021,-40.19,1473.66,-304.71,1860.2383073967299,-0.5658128514980703,1857.2352755911138,-1.2747012034915672,1595.03067446993,465.41,-1525.62,-951.42,0,1,47
47,7165.846975794278,-1.6183433831322291,6462.079686950633,0.23962427543529788,2465.0534369258608,2394.62,585.05,-5973.44,2921.4647341883574,-1.0319871258131736,2919.5534764240915,1.1945951170796014,1846.103598826458,678.24,1717.0,-2261.79,4244.386274658122,-1.3529831951588227,4243.0709582918835,-0.5830209030512764,2056.0412044995596,1716.39,-1131.95,-3711.65,0,1,48
48,7398.501519693025,-1.9091897747528868,6719.146950089721,0.9601456115685566,1948.759405698918,1117.42,1596.57,-6430.34,5192.567075426783,-1.3743154875266976,5191.491995698347,0.4848001255155546,2468.9745979454706,2184.47,1150.62,-4566.81,1870.1436750972505,-1.1856796789980621,1867.1565746074966,2.768698825078569,1043.5563319725486,-971.84,380.18,-1548.31,0,1,49
49,6646.40700192969,-2.5451572533676576,5880.802414237363,0.40767632137111354,917.1776761892976,842.01,363.64,-5808.84,1719.8387650899865,-1.0124701388459505,1716.590133520521,-2.7255134762439,1101.8927461418375,-1007.88,-445.36,-1316.25,4926.569438433427,-1.5399990624133968,4925.436299486575,0.4122575822351478,2019.0487443843451,1849.89,808.99,-4492.59,0,1,50
50,8526.03343840499,-1.6246742199576507,7943.699213389188,2.075882325529536,3012.5482739368676,-1457.72,2636.38,-7350.3,2903.108855349081,-1.0765630992197053,2901.1855050306594,3.0339581456798355,1771.53186098924,-1761.28,190.31,-2297.51,5622.909717246601,-1.4657551936606399,5621.91693258625,1.4473219658755747,2464.8254032486766,303.57,2446.06,-5052.78,0,1,51
51,3136.5481703936894,1.7305926427270204,497.0366437195551,3.094611188031985,170.76843033769447,-170.58,8.02,466.78,1378.3939525064125,-0.8527862663527546,1374.3384579134793,-1.4914043014861995,991.4429379949207,78.63,-988.32,-951.76,1754.7793104280236,1.1244408161474249,1751.5954832380678,1.813880588689425,1029.3424425330961,-247.76,999.08,1417.23,0,1,52
52,6525.934262923586,1.6079260787009333,5744.295344426504,-0.06594820179861344,2212.4293670985294,2207.62,-145.8,5301.14,4500.307226546455,1.0949903262066594,4499.066730100811,-0.4627241963688559,2707.266792357192,2422.57,-1208.49,3593.37,2025.6373597972195,1.2357253655928133,2022.8798832357793,1.7703624774722324,1084.2188402716492,-214.94,1062.7,1707.78,0,1,53
53,3132.5058088054684,2.0859194459854438,470.8541623475362,1.6158726728455453,115.1769929282754,-5.19,115.06,456.55,1697.564957138975,0.4976438338039466,1694.2736178964717,1.9028360721005722,1504.1474183736113,-490.31,1421.99,779.81,1434.9453502855954,-0.22985426759221228,1431.0501273190957,-1.2153696679706358,1394.0614905017642,485.12,-1306.93,-323.26,0,1,54
54,5619.875156264595,-1.7557822159688832,4689.574370025493,0.1869806200906867,1573.4858669845116,1546.06,292.5,-4417.72,3421.2808101508194,-1.029260496187503,3419.6489133389114,0.8220883153982147,2166.895073624932,1474.99,1587.4,-2645.48,2198.6019896302855,-1.118403376441719,2196.061706191336,-1.5159667901554252,1296.8488558424997,71.07,-1294.9,-1772.25,0,1,55
55,7044.290396257099,2.8050192729311796,6327.01653125705,-2.9264470528118123,762.8471978056942,-745.26,-162.86,6280.86,699.6686195666132,-0.08931425129933426,691.6447685047578,-3.0691816739304314,688.8952704874669,-687.09,-49.84,-61.61,6344.603452005984,4.603205318044008,6343.723612500784,-2.0461249076101344,127.11124773205556,-58.17,-113.02,6342.45,0,1,56
56,3552.841639927116,-2.444074194374607,1741.2049616285844,2.52670546200403,300.03481931269243,-245.08,173.08,-1715.16,1633.4358898671996,-0.3650486065427705,1630.0150658506197,-2.252172360031949,1527.1272086175402,-961.88,-1186.13,-569.94,1919.0795649493666,-0.6893873605245776,1916.168751754396,1.0853974481363455,1536.3900802856026,716.82,1358.92,-1145.08,0,1,57
57,9416.027745095062,1.708453834931816,8892.170123001471,-2.6292416138713564,3119.2032503189016,-2718.68,-1529.12,8327.14,3662.7884003182944,0.8988814284545523,3661.2641497302543,-2.790656063449271,2556.8575362151096,-2401.02,-878.99,2620.56,5753.233417088711,2.7622841564727185,5752.263125075207,-2.0252843961677307,723.5951182809348,-317.66,-650.14,5706.57,0,1,58
58,5524.923365224173,-2.1160753819483697,4575.356728343704,-2.8006271256904625,1086.9110392299822,-1024.34,-363.46,-4444.38,3159.5604009112167,-1.5848990393300495,3157.7932540937504,-1.0497352329008283,1242.304411164993,618.42,-1077.44,-2903.16,2365.3648001537204,-0.779168465401887,2363.0037973731655,2.7316002096979513,1791.2084909356588,-1642.76,713.98,-1541.22,0,1,59
59,3845.7592446355766,-1.915958197134939,2280.126129778789,1.7308306248253134,657.0357217077318,-104.7,648.64,-2183.41,2393.4212935474293,-1.470946051520887,2391.087994407567,-2.5475536493429782,1043.4461351694204,-864.69,-584.03,-2151.4,1452.33042397598,-0.022102596664717446,1448.481953287648,1.0182980852694308,1448.128215628713,760.0,1232.67,-32.01,0,1,60
60,7334.325853860053,2.562638503721883,6648.416858967254,1.6183346251553172,1019.1413567312436,-48.43,1017.99,6569.84,564.19188048593,-0.3033781259551557,554.2100563865654,2.313700443518023,529.6485636721768,-358.27,390.09,-163.16,6770.143306489624,2.9592789801621193,6769.318776583063,1.1124117262438717,700.1807187433827,309.83,627.9,6733.01,0,1,61
61,3631.7737145780434,-2.3036808132840845,1897.074409162698,0.9081124204763061,375.2550410054474,230.87,295.83,-1859.59,1939.342381712484,-0.9873851627830748,1936.462027022477,-2.233705055347729,1267.0046047666915,-779.73,-998.66,-1464.44,1692.4313675910907,-0.23835036221475697,1689.1300253680888,0.907938969946075,1642.2596384555031,1010.6,1294.49,-395.15,0,1,62
62,4374.508132350425,-2.5821125021578317,3089.568319361137,-1.6204967434446658,464.57366089781715,-23.08,-464.0,-3054.44,1707.04495954449,-0.44620764857692125,1703.7719338279992,-2.436026480433725,1547.1769622444615,-1177.78,-1003.29,-713.5,2667.4595320278527,-1.3681978622015183,2665.366140626837,0.43694002125311443,1274.4318655777563,1154.7,539.3,-2340.94,0,1,63
63,6957.356145835859,-1.6716257442315863,6230.08150347971,0.27178224474852386,2261.8847759335576,2178.86,607.2,-5804.98,2594.0986409938714,-1.9700934567396102,2591.9460001705284,2.7065322990288956,709.0740743392047,-643.02,298.85,-2493.07,4363.247845161474,-0.9944827810258395,4361.968370690003,0.10883930801748483,2838.676884906065,2821.88,308.35,-3311.9,0,1,64
64,8413.700891016984,-2.2637790721626,7823.009247310142,3.0624919173992073,1609.1214530295717,-1604.09,127.15,-7655.73,5321.5122817020965,-2.4686526037155505,5320.4632573583285,-1.5291686347685596,894.8552195746528,37.24,-894.08,-5244.67,3090.7892958282114,-1.046084717868321,3088.9828066533487,2.5850118915156073,1931.9454720307194,-1640.35,1020.62,-2410.27,0,1,65
65,7111.492447869154,1.633491572179767,6401.75255973706,2.9991623421285016,2408.0440004285633,-2383.66,341.82,5931.59,4845.255093439999,2.198322157526255,4844.102933371668,2.1180938973369594,1062.2016122186974,-552.75,907.05,4726.21,2266.2374812685125,0.5935793444419168,2263.7730959837827,-2.842154452155642,1916.175275307559,-1830.91,-565.24,1205.38,0,1,66
66,9384.809432002336,2.214543960909266,8859.105997503359,-2.3441384154387555,1912.0849837284954,-1335.65,-1368.25,8650.3,8285.146773431734,2.872762496578503,8284.473028859471,-2.1516799746312594,933.8642176462273,-512.47,-780.69,8231.67,1099.666692369215,0.402935113785744,1094.5789797451803,-2.5216856939669574,1011.361491258195,-823.18,-587.56,418.63,0,1,67
67,4751.510272418655,-2.3193806211741084,3603.6038723616666,0.411762736839068,701.9295495275861,643.26,280.93,-3534.58,4049.5684405509496,-2.2160552468694794,4048.1898255022575,1.0979371839654721,872.4434077348513,397.34,776.71,-3953.06,698.0086059686155,0.6987385174322625,689.9654502944331,-1.111514224290988,550.1182136595734,243.87,-493.11,416.44,0,1,68
68,4760.84327094476,-2.5145635753237414,3615.9009458916325,-1.8860017812629246,581.2359212058387,-180.19,-552.6,-3568.88,4039.125163622223,-2.348641670752382,4037.7429829051775,-2.761829806895629,764.2293755149693,-709.78,-283.3,-3964.76,721.715126560508,0.6248575514609953,713.9390957917909,-0.4704296921757863,594.1279812464651,529.59,-269.3,395.88,0,1,69
69,10072.205973449909,1.655800246371078,9584.281098319268,2.2601959715430864,3531.2869851089704,-2246.16,2724.84,8910.02,4491.490304454219,3.7318752919514813,4490.247372205678,-3.1392664272098196,214.94058155685724,-214.94,-0.5,4485.1,5580.713126035619,1.0795636530767216,5579.7128334440295,2.21129008601097,3399.0113705752738,-2031.22,2725.33,4424.92,0,1,70
70,3758.985724527296,2.0271880075756106,2130.512773301301,-0.16432613271779226,551.6311245751097,544.2,-90.24,2057.86,1104.88708305702,-0.2376584923398465,1099.823519888532,1.6013206229641042,1069.4781951961434,-32.64,1068.98,-256.57,2654.107252977213,1.3443372417233124,2652.003321811645,-1.1090621746061315,1294.8109491350467,576.84,-1159.22,2314.43,0,1,71
71,7271.5358328897755,1.9084545161346451,6579.083854838757,2.559914234856882,1909.4798969614737,-1595.45,1049.12,6295.89,5978.1692315295195,1.4306770176906634,5977.235453736116,2.4219761159350814,2704.2177405859907,-2033.73,1782.34,5330.53,1293.3651122193803,0.9704390612826098,1289.0421335627475,-1.0320250983599233,854.2304680237061,438.29,-733.22,965.36,0,1,72
72,3523.1774074122354,-1.6188180588119396,1679.8482205544642,2.3533131628161104,640.5211944190451,-451.61,454.22,-1552.94,1058.3729886510946,0.5289471859903254,1053.0857950328643,-1.876916555900257,921.185975631414,-277.61,-878.36,510.3,2464.4860320777334,-1.2139952158946654,2462.2200776738055,1.7007715209383456,1344.0368038115623,-174.2,1332.7,-2063.03,0,1,73
